Open_time,Open,High,Low,Close,Volume,QV,NOT,TBB,TBQ,Volatility,target
2021-06-17 15:20:00,1.4972,1.4980000000000002,1.496,1.4973,374559.89,560706.618029,836,257126.22,384918.52760100004,0.006679134384183072,0
2021-06-17 15:25:00,1.4972,1.5007,1.4972,1.4993,327038.62,490148.70894399995,901,207099.15,310390.009797,0.1402618220678594,0
2021-06-17 15:30:00,1.4993,1.5038,1.4991,1.5028,826673.31,1242109.58601,1501,416422.87,625738.728093,0.2334422730607508,0
2021-06-17 15:35:00,1.5028,1.5032,1.5,1.5028,346918.37,520887.099711,965,198036.63,297342.575592,0.0,0
2021-06-17 15:40:00,1.5028,1.5030000000000001,1.5013,1.5015,255733.01,384146.288667,736,125705.09,188836.814195,-0.08650519031140916,0
2021-06-17 15:45:00,1.5014,1.5076,1.5014,1.5065,502815.07,756465.394395,1309,345757.72,520136.551959,0.3396829625682618,0
2021-06-17 15:50:00,1.5065,1.5098,1.505,1.5087,708295.22,1067661.371249,1539,377900.08,569681.662412,0.1460338533023551,0
2021-06-17 15:55:00,1.5088,1.5088,1.505,1.5065,576566.02,868599.3144680001,1102,259188.36,390422.282189,-0.15243902439024185,0
2021-06-17 16:00:00,1.5064,1.507,1.4991,1.5,2072581.08,3115241.580334,2590,1051837.73,1581680.936451,-0.4248539564524669,0
2021-06-17 16:05:00,1.4997,1.5004,1.4969999999999999,1.4981,570159.61,854446.090455,1449,228668.49,342707.39379299997,-0.1066880042675232,0
2021-06-17 16:10:00,1.4982,1.5011,1.4969999999999999,1.4994,708454.02,1061992.985322,1158,292811.9,439069.42850200005,0.0800961153384121,0
2021-06-17 16:15:00,1.4994,1.4994,1.4917,1.4927,858763.71,1283166.15522,1938,251874.93,376358.165452,-0.4468454048286081,0
2021-06-17 16:20:00,1.4927,1.4962,1.4908,1.4944,604631.51,903115.047475,1493,318632.75,475956.860571,0.11388758625310075,0
2021-06-17 16:25:00,1.4946,1.4952,1.4915,1.4932,452371.94,675611.636242,1200,202058.45,301768.641231,-0.09367054730361607,0
2021-06-17 16:30:00,1.4932,1.4942,1.49,1.494,752525.55,1122448.6338129998,1497,274498.77,409520.10761300003,0.053576212161794264,0
2021-06-17 16:35:00,1.4939,1.4955,1.4912,1.4921,449463.86,671604.427564,1101,240214.19,358960.762915,-0.12048999263672425,0
2021-06-17 16:40:00,1.4919,1.492,1.4872,1.4880000000000002,1040269.0,1548667.868061,2198,555566.53,826997.799136,-0.26141162276292074,0
2021-06-17 16:45:00,1.4880000000000002,1.4880000000000002,1.4834,1.485,1040982.85,1546674.017363,2301,372429.74,553479.9649939999,-0.2016129032257992,0
2021-06-17 16:50:00,1.485,1.4869999999999999,1.4825,1.4835,754381.43,1119765.5975219999,1681,417952.73,620497.64087,-0.10101010101010482,0
2021-06-17 16:55:00,1.4834,1.4854,1.4806,1.4844,886839.38,1315391.050312,2156,424524.42,629787.7973720001,0.06741270055277672,0
2021-06-17 17:00:00,1.4843,1.4843,1.4763,1.4789,2638986.22,3905288.8688199995,5479,915998.54,1355288.386318,-0.3638078555547969,0
2021-06-17 17:05:00,1.4789,1.4794,1.4766,1.479,758272.02,1120760.854794,3572,361367.02,534139.313075,0.006761782405841434,0
2021-06-17 17:10:00,1.479,1.4791,1.4729,1.4737,1435827.07,2117673.779038,5092,494871.05,729898.722599,-0.3583502366463882,0
2021-06-17 17:15:00,1.4736,1.4765,1.4723,1.4747,1220361.14,1799192.893578,4738,656723.8,968253.8108549999,0.07464712269271707,0
2021-06-17 17:20:00,1.4745,1.4745,1.4647,1.4668,4090499.67,6004286.5005870005,9832,1777168.16,2608336.8895860002,-0.5222109189555658,0
2021-06-17 17:25:00,1.4667,1.4693,1.4622,1.4684,1600376.15,2345473.194528,6077,653926.47,958403.727525,0.11590645667144167,0
2021-06-17 17:30:00,1.4684,1.4741,1.4622,1.4726,1968566.63,2889796.0239689997,6733,1169740.02,1717742.081857,0.2860256061018784,0
2021-06-17 17:35:00,1.4726,1.4743,1.4677,1.4696,1048853.68,1542684.293573,5073,538093.16,791459.544663,-0.2037213092489401,0
2021-06-17 17:40:00,1.4696,1.4708,1.4672,1.4707,711124.92,1044513.551168,3888,405814.0,596052.291927,0.07485029940118935,0
2021-06-17 17:45:00,1.4707,1.4719,1.4672,1.4682,566060.56,831662.4897779999,3746,306260.48,449978.6268520001,-0.16998708098184176,0
2021-06-17 17:50:00,1.4682,1.4682,1.4604,1.4624,1169012.85,1710984.873406,4813,535693.27,784063.953874,-0.39504154747309816,0
2021-06-17 17:55:00,1.4624,1.464,1.4594,1.4636,1416616.54,2069513.129406,4195,653439.44,954798.863239,0.0820568927789996,0
2021-06-17 18:00:00,1.4637,1.4737,1.4592,1.4698,1495949.08,2194526.024276,5094,967623.18,1419772.862907,0.4167520666803303,0
2021-06-17 18:05:00,1.4698,1.4706,1.4632,1.4652,833003.61,1221235.454016,4491,416011.77,609871.04221,-0.31296775071437866,0
2021-06-17 18:10:00,1.4652,1.4669,1.4618,1.4664,579850.21,849120.921,4061,238732.3,349544.169101,0.08190008190007288,0
2021-06-17 18:15:00,1.4663,1.4699,1.4641,1.4658,1001169.14,1468786.754967,4741,487862.98,715798.40837,-0.03409943394939269,0
2021-06-17 18:20:00,1.4658,1.4658,1.4624,1.4642,388996.08,569432.224777,3673,195840.63,286679.83153699996,-0.10915541001501199,0
2021-06-17 18:25:00,1.4642,1.4646,1.4609999999999999,1.4642,584919.09,855822.240158,4062,305051.32,446361.11018500006,0.0,0
2021-06-17 18:30:00,1.4642,1.4675,1.4568,1.4667,1465193.84,2139544.5303169996,5711,507619.33,741690.433173,0.17074170195328142,0
2021-06-17 18:35:00,1.4668,1.4709999999999999,1.466,1.4669,1503912.02,2208883.163141,4735,1159472.26,1703099.251201,0.006817562039813811,0
2021-06-17 18:40:00,1.4668,1.4709999999999999,1.4665,1.4693,725857.51,1065964.653055,4459,378305.77,555540.244359,0.1704390509953604,0
2021-06-17 18:45:00,1.4693,1.474,1.4687,1.4739,1338232.07,1967922.4251209998,4570,726279.49,1068244.018952,0.3130742530456638,0
2021-06-17 18:50:00,1.4738,1.4738,1.4669999999999999,1.4680000000000002,674363.25,991096.9675120001,3926,303173.87,445448.87726899993,-0.39354050753155295,0
2021-06-17 18:55:00,1.4679,1.4679,1.466,1.4667,442305.0,648760.897964,3247,204170.46,299498.849338,-0.08174943797262006,0
2021-06-17 19:00:00,1.4666,1.4672,1.464,1.4657,744614.26,1091485.035501,2168,264041.23,387064.02411999996,-0.0613664257466181,0
2021-06-17 19:05:00,1.4657,1.4672,1.465,1.4667,424631.62,622509.845206,2321,254986.87,373796.158993,0.06822678583611175,0
2021-06-17 19:10:00,1.4667,1.473,1.4662,1.4705,1069062.83,1571069.996692,2939,728909.14,1071049.286324,0.2590850207949837,0
2021-06-17 19:15:00,1.4704,1.4704,1.4667,1.469,304480.0,446968.285867,2599,190715.43,279953.07795500004,-0.095212187159946,0
2021-06-17 19:20:00,1.4691,1.4748,1.4689,1.4747,405443.28,596814.867771,2624,264720.93,389625.825052,0.3811857599890972,0
2021-06-17 19:25:00,1.4747,1.4747,1.4695,1.4699,467431.48,687724.031465,3066,179469.41,264067.92366,-0.3254899301552801,0
2021-06-17 19:30:00,1.4699,1.47,1.4683,1.4685,458286.89,673400.967974,2622,280122.17,411650.26539699995,-0.0952445744608523,0
2021-06-17 19:35:00,1.4685,1.47,1.4680000000000002,1.47,820610.66,1205932.454713,3026,673565.95,989967.155589,0.10214504596527456,0
2021-06-17 19:40:00,1.4699,1.47,1.4680000000000002,1.4688,436359.9,640897.941171,2693,252237.62,370499.13285500003,-0.07483502279065779,0
2021-06-17 19:45:00,1.4688,1.4698,1.4671,1.4677,378218.08,555243.76049,2694,166473.86,244390.02184899998,-0.07489106753813322,0
2021-06-17 19:50:00,1.4678,1.4694,1.4665,1.4681,346632.49,508724.17506499996,2431,132182.78,193990.566247,0.020438751873550005,0
2021-06-17 19:55:00,1.4681,1.4707,1.4673,1.4678,806402.34,1184548.9052209998,2551,302205.59,443908.480929,-0.02043457530140774,0
2021-06-17 20:00:00,1.4677,1.4681,1.4581,1.4618,3133174.41,4582074.037076,3826,1029556.78,1505108.5349680001,-0.40198950739252,0
2021-06-17 20:05:00,1.4618,1.465,1.4582,1.4644,1405052.42,2054800.8649610002,2208,603849.23,883422.5260129999,0.17786290874264166,0
2021-06-17 20:10:00,1.4645,1.4743,1.4638,1.4737,1293204.03,1900502.585166,2312,750363.39,1102987.9577270001,0.6282007511096004,0
2021-06-17 20:15:00,1.4734,1.4735,1.4662,1.4671,402078.13,591020.9549479999,1223,175400.07,257870.99884699998,-0.4275824623320192,0
2021-06-17 20:20:00,1.4671,1.4671,1.4613,1.4653,517415.68,757571.51225,1273,175761.47,257319.22039699997,-0.12269102310681095,0
2021-06-17 20:25:00,1.4653,1.4684,1.463,1.4654,480302.48,703856.115693,1047,247494.72,362650.696936,0.006824541049613661,0
2021-06-17 20:30:00,1.4657,1.4659,1.4615,1.4641,209977.61,307340.545156,804,106948.79,156533.93509,-0.10916285733779392,0
2021-06-17 20:35:00,1.4641,1.4641,1.4602,1.4613,253673.48,370665.374123,896,103065.67,150600.494806,-0.1912437675022139,0
2021-06-17 20:40:00,1.4611,1.4653,1.4609999999999999,1.4651,266290.94,389609.323671,778,155715.91,227837.68296799998,0.2737663404284445,0
2021-06-17 20:45:00,1.465,1.4699,1.464,1.4675,269811.76,395821.179243,976,120004.28,176080.997833,0.17064846416381887,0
2021-06-17 20:50:00,1.4674,1.4683,1.4645,1.4647,212665.91,311899.53545300005,671,111157.76,163039.938423,-0.18399890963610105,0
2021-06-17 20:55:00,1.4648,1.4683,1.4647,1.4683,132021.06,193603.267597,498,67542.0,99059.670851,0.23894046968868354,0
2021-06-17 21:00:00,1.4682,1.4683,1.4643,1.4669,227895.86,334035.388147,777,108325.31,158773.578844,-0.08854379512327046,0
2021-06-17 21:05:00,1.4668,1.4668,1.463,1.4644,292805.31,428832.428276,752,187543.08,274683.840506,-0.16362148895556172,0
2021-06-17 21:10:00,1.4644,1.4644,1.4626,1.4629,202486.13,296317.23035300005,680,103147.55,150944.55461400002,-0.10243102977327473,0
2021-06-17 21:15:00,1.4628,1.4632,1.4619,1.4628,236692.61,346202.599835,697,147564.65,215844.53394899998,0.0,0
2021-06-17 21:20:00,1.4628,1.4691,1.4624,1.469,449555.6,659312.771806,1237,290064.32,425495.527295,0.4238446814328673,0
2021-06-17 21:25:00,1.469,1.4705,1.4683,1.4695,282119.0,414571.666913,1152,149632.12,219876.248465,0.03403675970047277,0
2021-06-17 21:30:00,1.4695,1.4695,1.4675,1.4687,157390.5,231105.230027,719,82106.43,120562.75781800001,-0.05444028581150963,0
2021-06-17 21:35:00,1.4687,1.469,1.4679,1.4687,126590.34,185903.940251,616,65210.72,95770.006211,0.0,0
2021-06-17 21:40:00,1.4687,1.4705,1.4682,1.4704,144088.95,211645.111588,526,101795.97,149533.615126,0.11574862122966127,0
2021-06-17 21:45:00,1.4704,1.4717,1.4692,1.4716,280098.14,411789.57754,1150,153124.2,225138.894421,0.08161044613711167,0
2021-06-17 21:50:00,1.4716,1.472,1.4694,1.4717,501971.39,738206.584328,2309,363623.62,534770.027976,0.006795324816525482,0
2021-06-17 21:55:00,1.4717,1.4717,1.4694,1.4698,233709.47,343523.385709,906,121912.4,179205.57222200002,-0.12910239858666936,0
2021-06-17 22:00:00,1.4699,1.4709,1.4696,1.4709,245539.42,360979.443599,763,135918.91,199825.092457,0.0680318389006131,0
2021-06-17 22:05:00,1.4709,1.4711,1.4617,1.4649,1432148.49,2097550.340296,1802,397831.36,582881.1285069999,-0.4079135223332657,0
2021-06-17 22:10:00,1.4648,1.4655,1.4631,1.4653,282912.4,414269.313442,850,188327.23,275778.192972,0.03413435281266691,0
2021-06-17 22:15:00,1.4653,1.4679,1.4644,1.4678,388030.87,569127.210226,993,199146.43,292116.697011,0.1706135262403567,0
2021-06-17 22:20:00,1.4678,1.4681,1.4635,1.4654,292457.98,428507.87500500004,778,138658.98,203207.059798,-0.16351001498841514,0
2021-06-17 22:25:00,1.4653,1.4702,1.4644,1.4697,283674.96,416382.12271799997,689,158549.87,232823.642067,0.3002798061830314,0
2021-06-17 22:30:00,1.4696,1.4704,1.4654,1.466,311941.57,457844.81812700006,878,179084.46,262874.369773,-0.2449646162221045,0
2021-06-17 22:35:00,1.466,1.4673,1.4636,1.4648,282898.3,414517.199855,718,118096.27,173067.34566300001,-0.08185538881308785,0
2021-06-17 22:40:00,1.4647,1.466,1.4625,1.4656,902725.18,1321796.5150360002,1479,355716.5,520916.36088,0.06144602990374296,0
2021-06-17 22:45:00,1.4656,1.4692,1.4634,1.4683,393018.42,576410.084291,770,206005.75,302118.923879,0.1842248908296892,1
2021-06-17 22:50:00,1.4682,1.4688,1.4656,1.4671,383343.95,562661.661461,693,255830.37,375589.056835,-0.07492167279661346,0
2021-06-17 22:55:00,1.4672,1.4716,1.4661,1.4716,472483.41,694220.0400479999,987,337908.21,496448.286033,0.2998909487459078,0
2021-06-17 23:00:00,1.4715,1.4808,1.4686,1.4806,1552261.7,2292203.999973,2529,943684.95,1393434.4072780001,0.6184165817193263,2
2021-06-17 23:05:00,1.4803,1.484,1.4803,1.4839,894004.46,1325062.375036,1785,568871.0,843172.419216,0.2431939471728736,0
2021-06-17 23:10:00,1.4839,1.4841,1.4812,1.482,432584.52,641143.2113409999,1060,205570.77,304712.883457,-0.1280409731113965,0
2021-06-17 23:15:00,1.482,1.4835,1.4787,1.4803,702719.58,1040640.189924,1594,260538.62,385855.899878,-0.11470985155195915,0
2021-06-17 23:20:00,1.4802,1.4878,1.4779,1.4856,759493.31,1126451.722196,1910,478522.07,709899.794013,0.3648155654641313,0
2021-06-17 23:25:00,1.4854,1.4854,1.4778,1.4796,639100.46,946479.596777,1541,309522.96,458425.920545,-0.3904672142183942,0
2021-06-17 23:30:00,1.4795,1.4795,1.4741,1.4745,547507.41,808192.073039,1333,264124.41,389879.462605,-0.3379520108144721,0
2021-06-17 23:35:00,1.4745,1.4786,1.4745,1.476,306879.82,453164.542187,831,194992.25,287909.58952800004,0.10172939979654504,0
2021-06-17 23:40:00,1.476,1.4792,1.4758,1.4763,284418.09,420247.335089,695,161506.12,238642.424448,0.020325203252030282,0
2021-06-17 23:45:00,1.4763,1.482,1.476,1.482,314016.04,464544.458162,758,213071.2,315183.66773600003,0.3861003861003887,0
2021-06-17 23:50:00,1.4819,1.4843,1.4814,1.4831,435590.84,645764.22369,985,262902.96,389721.933762,0.08097712396248666,0
2021-06-17 23:55:00,1.4832,1.4837,1.48,1.4826,368865.6,546489.601834,771,253080.32,374917.974563,-0.04045307443366747,0
2021-06-18 00:00:00,1.4825,1.4827,1.4784,1.4797,570898.82,844929.5957760001,962,153406.38,227015.15776399997,-0.18887015177065186,0
2021-06-18 00:05:00,1.4795,1.4795,1.4754,1.4787,427833.15,632019.491818,825,276858.74,409056.22545300005,-0.05407232173032335,0
2021-06-18 00:10:00,1.4788,1.4829,1.4788,1.4829,300290.79,444496.445346,634,161423.61,238977.15329299998,0.2772518258047211,0
2021-06-18 00:15:00,1.4828,1.4834,1.4803,1.4824,424038.75,628540.574916,853,146313.56,216828.245106,-0.02697599136767979,0
2021-06-18 00:20:00,1.4825,1.4829,1.4781,1.4786,258527.51,382691.37524699996,720,131571.59,194785.500248,-0.2630691399662742,0
2021-06-18 00:25:00,1.4785,1.48,1.4775,1.4780000000000002,212929.75,314755.914187,454,99424.95,146997.452531,-0.03381805884341866,0
2021-06-18 00:30:00,1.4779,1.4806,1.4777,1.4805,94714.81,140132.911415,409,52871.53,78226.404581,0.17592529941132254,0
2021-06-18 00:35:00,1.4805,1.4805,1.4781,1.4783,133138.16,196900.48643299998,520,64206.44,94946.22773099999,-0.14859844647078554,0
2021-06-18 00:40:00,1.4782,1.4782,1.4759,1.4762,258363.43,381559.265063,549,164693.6,243200.48505500003,-0.13529968881071586,0
2021-06-18 00:45:00,1.476,1.4785,1.476,1.4762,148524.63,219425.997775,582,61365.95,90648.974516,0.013550135501353524,0
2021-06-18 00:50:00,1.4764,1.4779,1.4741,1.4743,320776.92,473397.155437,716,82511.47,121781.12069400001,-0.14223787591438575,0
2021-06-18 00:55:00,1.4743,1.4755,1.4662,1.4699,804744.0,1183260.599919,2038,345551.39,507848.37247700006,-0.29844672047751203,0
2021-06-18 01:00:00,1.4697,1.4758,1.4673,1.4677,910291.53,1339364.726127,1369,518759.76,763280.958178,-0.13608219364496169,0
2021-06-18 01:05:00,1.4678,1.4737,1.4677,1.472,428521.86,630472.6635649999,1004,190596.16,280250.885423,0.2861425262297303,0
2021-06-18 01:10:00,1.4718,1.4756,1.4712,1.4713,229778.07,338553.96992600005,699,89023.67,131161.741828,-0.033972007066173725,0
2021-06-18 01:15:00,1.4712,1.4742,1.4706,1.4706,276913.32,407739.292734,566,107474.78,158219.924054,-0.04078303425775938,0
2021-06-18 01:20:00,1.4706,1.4721,1.4699,1.4713,186008.5,273628.518561,538,87264.72,128359.41335799999,0.047599619203056234,0
2021-06-18 01:25:00,1.4713,1.4738,1.465,1.4654,464718.27,683169.837828,1088,146971.65,216100.6669,-0.4010059131380423,0
2021-06-18 01:30:00,1.4658,1.4680000000000002,1.4603,1.4605,1035538.71,1514937.987403,1967,267994.11,392071.76402199996,-0.3615772956747225,0
2021-06-18 01:35:00,1.4607,1.462,1.4566,1.4609999999999999,1113239.97,1625185.1147709999,2215,292729.95,427247.738348,0.020538098172107,0
2021-06-18 01:40:00,1.4609,1.4631,1.4585,1.463,352891.96,515544.15542799997,919,230356.03,336536.87334299996,0.1437470052707229,0
2021-06-18 01:45:00,1.463,1.4658,1.4601,1.4605,694856.0,1016970.3935049999,965,484003.55,708409.443918,-0.1708817498291298,0
2021-06-18 01:50:00,1.4605,1.4615,1.4574,1.4586,637520.81,929955.8740530001,908,136034.89,198485.554363,-0.13009243409791255,0
2021-06-18 01:55:00,1.4586,1.4606,1.4575,1.4592,187732.57,273918.69504,658,88602.14,129271.210917,0.04113533525299301,0
2021-06-18 02:00:00,1.4591,1.4593,1.4563,1.4580000000000002,474294.89,691189.033163,1073,184255.98,268555.643881,-0.07538893838668362,0
2021-06-18 02:05:00,1.4581,1.459,1.45,1.4508,1641257.01,2383931.118973,5195,514347.63,747222.099408,-0.5006515328166699,0
2021-06-18 02:10:00,1.4508,1.4557,1.4501,1.4531,444152.72,645096.1579649999,1170,223937.47,325324.241475,0.15853322304934991,0
2021-06-18 02:15:00,1.453,1.4554,1.4487,1.4502,866644.19,1257334.782625,2355,205388.76,298111.241504,-0.19270474879560465,1
2021-06-18 02:20:00,1.4501,1.4537,1.4482,1.4487,674016.66,977579.355289,1410,349017.57,506116.085375,-0.09654506585751643,0
2021-06-18 02:25:00,1.4487,1.454,1.4487,1.454,658507.18,956853.106955,1065,423385.01,615254.920377,0.3658452405604928,0
2021-06-18 02:30:00,1.454,1.4653,1.4528,1.4652,1126416.62,1643648.996518,2649,664315.37,969052.931069,0.7702888583218775,0
2021-06-18 02:35:00,1.4652,1.4713,1.4632,1.4701,902149.33,1324131.666561,1916,548714.36,805304.8239590001,0.3344253344253279,0
2021-06-18 02:40:00,1.4701,1.4702,1.4669,1.4673,363849.67,534255.956831,817,168785.91,247864.439823,-0.19046323379361366,0
2021-06-18 02:45:00,1.4669999999999999,1.4771,1.4669999999999999,1.4756,587755.18,866211.6380319999,1674,348004.29,512862.313386,0.5862304021813184,2
2021-06-18 02:50:00,1.4756,1.4756,1.4728,1.4742,223411.27,329299.720071,735,138277.59,203820.18058800002,-0.09487666034156056,0
2021-06-18 02:55:00,1.4741,1.4742,1.4712,1.472,223349.31,328871.67864,726,109974.62,161914.35331900002,-0.14245980598331126,0
2021-06-18 03:00:00,1.4722,1.475,1.4681,1.4705,448567.7,660117.760894,1047,221076.86,325339.713132,-0.1154734411085474,0
2021-06-18 03:05:00,1.4705,1.4726,1.4685,1.4713,336277.46,494599.456396,801,131781.43,193813.772854,0.05440326419586086,0
2021-06-18 03:10:00,1.4713,1.4719,1.4682,1.4702,359227.02,528177.3686,818,126915.23,186595.175975,-0.07476381431387895,0
2021-06-18 03:15:00,1.4702,1.4727,1.4685,1.4722,162681.85,239270.17132,591,94079.79,138393.93941300001,0.13603591348115915,0
2021-06-18 03:20:00,1.4721,1.4728,1.4706,1.4709,163796.25,241043.513057,430,56950.84,83791.92520499999,-0.08151620134500834,0
2021-06-18 03:25:00,1.4709999999999999,1.4748,1.4709999999999999,1.4729,203257.53,299460.298038,624,72054.93,106159.504089,0.12916383412644544,0
2021-06-18 03:30:00,1.4729,1.473,1.4713,1.4714,265616.19,391004.987753,587,183630.9,270320.969538,-0.10183990766515423,0
2021-06-18 03:35:00,1.4713,1.473,1.4702,1.4706,497960.02,732740.389916,834,215800.41,317562.52338800003,-0.04757697274520118,0
2021-06-18 03:40:00,1.4706,1.475,1.4701,1.4743,231371.58,340677.59725700004,619,96762.22,142488.43713900002,0.2515979872161048,0
2021-06-18 03:45:00,1.4742,1.4785,1.4742,1.4757,346950.92,512253.38771599997,857,176103.26,259971.42690100003,0.1017501017501056,0
2021-06-18 03:50:00,1.4755,1.4762,1.4744,1.4755,135742.04,200260.76311,512,74319.63,109645.613071,0.0,0
2021-06-18 03:55:00,1.4756,1.4757,1.4731,1.4749,181161.26,267077.651472,583,95339.52,140552.753982,-0.04743833017077277,0
2021-06-18 04:00:00,1.4749,1.4803,1.4749,1.4783,677990.93,1002094.8353360001,1237,355931.38,526090.3738810001,0.2305241033290289,0
2021-06-18 04:05:00,1.4783,1.4783,1.4746,1.4753,403162.44,595081.097386,883,236296.96,348797.477054,-0.2029358046404581,0
2021-06-18 04:10:00,1.4752,1.4784,1.4752,1.476,645146.72,952717.2030110001,825,416635.42,615187.242102,0.05422993492407212,0
2021-06-18 04:15:00,1.476,1.4784,1.4759,1.4778,187531.64,276990.180698,541,101542.41,149957.480425,0.12195121951219673,0
2021-06-18 04:20:00,1.4778,1.4816,1.4778,1.4802,328977.97,486933.13152399997,742,127928.87,189345.744123,0.16240357287860047,0
2021-06-18 04:25:00,1.4801,1.4816,1.4799,1.4801,183095.02,271140.039408,557,69638.55,103132.812009,0.0,0
2021-06-18 04:30:00,1.4803,1.4822,1.48,1.4819,373757.84,553408.515619,737,177821.11,263304.614231,0.10808619874350103,0
2021-06-18 04:35:00,1.4819,1.4865,1.4818,1.485,500114.54,742306.791325,1350,285456.31,423772.301836,0.20919090356974848,0
2021-06-18 04:40:00,1.4848,1.4853,1.4828,1.4845,312885.76,464391.10257700004,663,107743.47,159924.172378,-0.020204741379308118,0
2021-06-18 04:45:00,1.4845,1.4845,1.4819,1.4821,246406.06,365327.997794,651,132756.96,196838.15034300002,-0.1616705961603205,0
2021-06-18 04:50:00,1.4824,1.4845,1.482,1.4841,377106.81,559326.987737,605,255384.95,378797.250002,0.11467889908257115,0
2021-06-18 04:55:00,1.484,1.4861,1.4827,1.4844,458768.75,681077.9066069999,798,211131.54,313482.601495,0.02695417789757116,0
2021-06-18 05:00:00,1.4844,1.4879,1.4839,1.4846,363483.22,540068.291849,1044,217420.81,323028.754292,0.01347345728913891,0
2021-06-18 05:05:00,1.4846,1.4849,1.4823,1.4836,373238.69,553728.538771,686,190964.32,283294.43811,-0.06735821096590933,0
2021-06-18 05:10:00,1.4836,1.4845,1.483,1.483,147985.08,219546.89119499997,506,53593.02,79519.211332,-0.040442167700184266,0
2021-06-18 05:15:00,1.4831,1.4843,1.4816,1.4841,329215.85,488159.184291,662,134773.03,199851.461071,0.06742633672711817,0
2021-06-18 05:20:00,1.4841,1.4848,1.4832,1.4833,171900.55,255115.649494,512,54114.72,80313.55313300001,-0.05390472340138211,0
2021-06-18 05:25:00,1.4834,1.4854,1.4834,1.4837,230241.03,341806.405561,604,94449.0,140222.764199,0.020223810165833016,0
2021-06-18 05:30:00,1.4837,1.4869,1.4837,1.4865,266861.61,396530.981246,649,94807.16,140855.817805,0.18871739569993354,0
2021-06-18 05:35:00,1.4864,1.4883,1.4856,1.4869,461614.29,686408.61535,974,153737.68,228624.133279,0.033638320775038144,0
2021-06-18 05:40:00,1.4868,1.4880000000000002,1.486,1.4864,301773.35,448705.434533,659,177330.16,263679.367287,-0.02690341673392225,0
2021-06-18 05:45:00,1.4866,1.4866,1.4795,1.4797,1101534.61,1634144.750977,1314,291193.64,431899.31425600004,-0.4641463742768671,0
2021-06-18 05:50:00,1.4798,1.4815,1.4707,1.4719,2093003.27,3084194.115514,2331,1371044.78,2019282.333321,-0.5338559264765521,0
2021-06-18 05:55:00,1.4719,1.4757,1.4709999999999999,1.4756,644736.87,950034.24396,1472,383616.99,565070.266765,0.2513757728106554,0
2021-06-18 06:00:00,1.4756,1.4813,1.4756,1.4786,949994.8,1404518.1984350001,1828,316647.64,468181.535192,0.20330712930332687,0
2021-06-18 06:05:00,1.4786,1.482,1.4785,1.4809999999999999,414830.02,614082.686864,987,149369.94,221088.721191,0.16231570404437848,0
2021-06-18 06:10:00,1.4811,1.4844,1.4809999999999999,1.482,513711.88,761734.695619,987,280896.86,416586.217882,0.0607656471541355,0
2021-06-18 06:15:00,1.482,1.4861,1.4787,1.4797,624438.71,926375.622093,1320,252418.5,374541.370469,-0.15519568151146887,0
2021-06-18 06:20:00,1.4798,1.4803,1.4763,1.4788,697562.47,1030938.6704040001,1162,286252.45,422998.85064099997,-0.06757669955400135,0
2021-06-18 06:25:00,1.4788,1.4809,1.4772,1.4786,209229.38,309471.756244,594,94476.61,139738.33698199998,-0.01352447930754517,0
2021-06-18 06:30:00,1.4786,1.4793,1.476,1.4776,315776.29,466531.09798500006,763,99599.61,147135.56364100002,-0.06763154335181185,0
2021-06-18 06:35:00,1.4775,1.48,1.4764,1.4764,339387.74,501757.17950100004,882,178317.53,263633.36261799996,-0.07445008460237569,0
2021-06-18 06:40:00,1.4765,1.4795,1.4764,1.4776,340092.49,502651.65757399995,826,129825.8,191882.16479,0.07450050795801565,0
2021-06-18 06:45:00,1.4777,1.4796,1.4728,1.4744,312747.73,461692.749174,1017,103914.97,153394.525119,-0.22332002436218995,0
2021-06-18 06:50:00,1.4744,1.475,1.4708,1.4709,423161.31,623294.284375,833,120583.61,177617.325299,-0.2373846988605424,0
2021-06-18 06:55:00,1.4709,1.474,1.4709,1.4728,343948.53,506601.863234,747,198524.74,292406.666715,0.1291726154055349,0
2021-06-18 07:00:00,1.4729,1.4778,1.4729,1.4751,442562.7,652970.109912,938,224570.27,331260.263532,0.14936519790888586,0
2021-06-18 07:05:00,1.4752,1.4799,1.4741,1.4772,325501.93,480699.63233,895,168255.96,248454.79705599998,0.13557483731019535,0
2021-06-18 07:10:00,1.4772,1.48,1.4772,1.4786,787054.15,1164289.1856870002,829,527033.07,779701.031166,0.09477389656105102,0
2021-06-18 07:15:00,1.4787,1.4822,1.4775,1.4821,479206.95,709207.278807,923,262131.17,387949.920398,0.2299316967606729,0
2021-06-18 07:20:00,1.4819,1.4825,1.4807,1.4815,241353.64,357590.09086,687,112155.39,166162.94028699998,-0.026992374654157224,0
2021-06-18 07:25:00,1.4815,1.482,1.4802,1.4811,190434.74,282070.901621,564,92629.83,137203.423748,-0.026999662504215725,0
2021-06-18 07:30:00,1.4811,1.4843,1.4799,1.4828,550604.63,816265.3083060001,1004,219590.98,325546.311942,0.11477955573558925,0
2021-06-18 07:35:00,1.4827,1.485,1.4821,1.4837,298942.14,443583.23393999995,732,112504.91,166928.409655,0.0674445268766515,0
2021-06-18 07:40:00,1.4838,1.4854,1.4834,1.4853,253857.81,376854.106043,730,126968.92,188482.741806,0.1010917913465465,0
